,id,url,date,content,username,replyCount,retweetCount,likeCount,quoteCount,hashtags
497,1.14251E+18,https://twitter.com/NikkieTutorials/status/1142508445280722944,2019-06-22 19:03:34+00:00,"JAWBREAKER, BABY!!!!!! let’s see how I like this new @JeffreeStar collection!!!! 👀🌈 https://t.co/RpV9MYf0uE",NikkieTutorials,35,157,6522,12,
498,1.12368E+18,https://twitter.com/NikkieTutorials/status/1123679407552499713,2019-05-01 20:03:42+00:00,"after so many of you wanted to hear what I think of the new @JeffreeStar concealers + setting powders… here it is, THE TRUTH!!!! 👑✨ https://t.co/1GZcIlgolc",NikkieTutorials,28,77,3379,7,
499,1.12364E+18,https://twitter.com/NikkieTutorials/status/1123636542675800066,2019-05-01 17:13:22+00:00,my NEW video testing @JeffreeStar’s concealers &amp; setting powders to the max is ready and will be up in about 3 hours!!!! 🤭🤯✨,NikkieTutorials,32,81,6064,6,
500,1.08967E+18,https://twitter.com/NikkieTutorials/status/1089669681550688256,2019-01-27 23:41:11+00:00,"yes @JeffreeStar uploaded a drugstore vs. luxury video 5 days ago... after I filmed my video (also 5 days ago) &amp; saw he uploaded one I was hesitant to post, but I know these videos have been done a lot before + I also did one forever ago. timing SUCKS but there’s that. No drama.",NikkieTutorials,240,486,35237,42,
501,1.54186E+18,https://twitter.com/NikkieTutorials/status/1541863564230680576,2022-06-28 19:18:14+00:00,🫦 lipgloss game on point ✨ now available on https://t.co/fCTrA9Cgie 💕 https://t.co/v8QUxKai31,NikkieTutorials,18,38,1029,3,
502,1.53636E+18,https://twitter.com/NikkieTutorials/status/1536356195501580289,2022-06-13 14:33:55+00:00,We should have ZERO tolerance on delaying equal #HumanRights for ALL!! 🏳️‍🌈 spread the word this Pride Month 💕 https://t.co/abyn97tE6K,NikkieTutorials,9,97,776,2,['HumanRights']
503,1.53614E+18,https://twitter.com/NikkieTutorials/status/1536137274890588160,2022-06-13 00:04:01+00:00,happy pride 🏳️‍🌈💕✨ https://t.co/HPwCrDufcZ,NikkieTutorials,109,663,27900,47,
504,1.52878E+18,https://twitter.com/NikkieTutorials/status/1528783947433394176,2022-05-23 17:04:31+00:00,it’s about time I face my WORST MAKEUP FEARS!!! 👁👄👁 https://t.co/kogxh7XAuZ,NikkieTutorials,11,21,251,1,
505,1.52734E+18,https://twitter.com/NikkieTutorials/status/1527338458242375684,2022-05-19 17:20:39+00:00,"Cannes, you are a dream ☺️ https://t.co/lMjI9dvXSr",NikkieTutorials,33,64,3834,11,
506,1.52548E+18,https://twitter.com/NikkieTutorials/status/1525477096038047745,2022-05-14 14:04:16+00:00,@iconicaidann @Eurovision facts! ✨,NikkieTutorials,3,3,269,2,
507,1.52548E+18,https://twitter.com/NikkieTutorials/status/1525476639114768389,2022-05-14 14:02:27+00:00,since so many of you wanna know my personal favorites of @Eurovision tonight… 🇪🇸🇳🇱🇸🇪🇦🇺🇳🇴✨,NikkieTutorials,206,729,11398,247,
508,1.52299E+18,https://twitter.com/NikkieTutorials/status/1522994630014672896,2022-05-07 17:39:50+00:00,"going out with a 💥!! Make Up Your Mind GRAND FINALE, BABY! 🌈✨ https://t.co/FmN6aV5RXw",NikkieTutorials,37,48,4374,8,
509,1.52153E+18,https://twitter.com/NikkieTutorials/status/1521529939518017536,2022-05-03 16:39:40+00:00,welcome to the mirror dimension ✨ https://t.co/pBDiJeIbgf,NikkieTutorials,94,197,7768,49,
510,1.50561E+18,https://twitter.com/NikkieTutorials/status/1505605511609307141,2022-03-20 18:01:41+00:00,what would I ACTUALLY look like if I lived in the 1920s? the answer is… TERRIBLE!!! 🥵🥲😝 https://t.co/yvrEfzHUcW,NikkieTutorials,21,23,451,1,
511,1.50208E+18,https://twitter.com/NikkieTutorials/status/1502076326076993536,2022-03-11 00:17:58+00:00,HAHAHAHAHAHAHA 🤣😂💖 https://t.co/7J2rzMGyQz,NikkieTutorials,6,19,1281,0,
512,1.49789E+18,https://twitter.com/NikkieTutorials/status/1497893150253359105,2022-02-27 11:15:31+00:00,hi glow babies 💋 I love you!,NikkieTutorials,41,28,1594,1,
513,1.49692E+18,https://twitter.com/NikkieTutorials/status/1496924003650482181,2022-02-24 19:04:28+00:00,I did the RANDOM COLOR GENERATOR makeup challenge and it doomed me… https://t.co/sW6ThUL8Fy,NikkieTutorials,11,19,357,0,
514,1.49113E+18,https://twitter.com/NikkieTutorials/status/1491125793015185409,2022-02-08 19:04:27+00:00,I finally answered questions I’ve been avoiding… 👀🧃https://t.co/84sLvMLpmx,NikkieTutorials,8,19,396,1,
515,1.47663E+18,https://twitter.com/NikkieTutorials/status/1476630438684897280,2021-12-30 19:05:05+00:00,my final video 🤍 https://t.co/GxiiYnoQAe,NikkieTutorials,29,25,524,4,
516,1.47518E+18,https://twitter.com/NikkieTutorials/status/1475180754359525385,2021-12-26 19:04:34+00:00,"My FIANCE Dylan &amp; I did each other’s makeup… AT THE SAME TIME!!! 🤭🔥✨ plus, we answer some of your juicy questions! https://t.co/C642NZeAUT",NikkieTutorials,27,27,663,2,
517,1.47302E+18,https://twitter.com/NikkieTutorials/status/1473017412425498625,2021-12-20 19:48:13+00:00,and that’s what we call ✨delusion ✨ https://t.co/lJRsVj7lqB,NikkieTutorials,120,232,8185,47,
518,1.47047E+18,https://twitter.com/NikkieTutorials/status/1470474679127261187,2021-12-13 19:24:18+00:00,did I really frame one of the brushes I used on @Adele? 😬👀 YES I ABSOLUTELY DID!!!!!!!! 😩💕 https://t.co/43RXPK1WQ6,NikkieTutorials,98,512,16529,106,
519,1.47047E+18,https://twitter.com/NikkieTutorials/status/1470469095183237121,2021-12-13 19:02:06+00:00,what was Adele really like? 👀 my day with Adele video is now up!! ✨ https://t.co/yL2RVk5xzc,NikkieTutorials,10,62,648,3,
520,1.46655E+18,https://twitter.com/NikkieTutorials/status/1466554263488901125,2021-12-02 23:45:58+00:00,my favorite part of the video 🍷 https://t.co/hMHfWhYwNw,NikkieTutorials,76,866,15144,162,
521,1.46649E+18,https://twitter.com/NikkieTutorials/status/1466488635692396545,2021-12-02 19:25:11+00:00,"HELLO, IT’S US 😮‍💨✨ https://t.co/u9D7HBdwaZ",NikkieTutorials,793,6395,162544,1782,
522,1.46648E+18,https://twitter.com/NikkieTutorials/status/1466483467894542340,2021-12-02 19:04:39+00:00,The Power of Makeup with…… ADELE!!!!!!!!!!!!!! 💘 https://t.co/937rL5SAiv,NikkieTutorials,276,1277,14349,561,
523,1.46648E+18,https://twitter.com/NikkieTutorials/status/1466475060961628164,2021-12-02 18:31:14+00:00,hello… https://t.co/5SExxxB4L5,NikkieTutorials,121,130,3238,116,
524,1.46611E+18,https://twitter.com/NikkieTutorials/status/1466113844619714567,2021-12-01 18:35:54+00:00,guess I can finally share who my faves were 😅✨ #Eurovision https://t.co/6K5qD6Gyjb,NikkieTutorials,55,91,2662,46,['Eurovision']
525,1.46286E+18,https://twitter.com/NikkieTutorials/status/1462859554576809997,2021-11-22 19:04:31+00:00,"I put R.E.M Beauty by @ArianaGrande to the test, and I have some opinions… 👀🧃https://t.co/aL77Q6hwxt",NikkieTutorials,12,69,904,13,
526,1.46216E+18,https://twitter.com/NikkieTutorials/status/1462163450579333121,2021-11-20 20:58:26+00:00,finally playing with R.E.M. Beauty tomorrow!!!! 👀 what product are you most excited for to see me try? 🤩,NikkieTutorials,27,22,1565,4,
527,1.46001E+18,https://twitter.com/NikkieTutorials/status/1460006330907996169,2021-11-14 22:06:49+00:00,"she’s glam, hun! 🤤💕 @LittleMix https://t.co/0gNx6MmYhm",NikkieTutorials,178,3057,38745,220,
528,1.45996E+18,https://twitter.com/NikkieTutorials/status/1459959531111337988,2021-11-14 19:00:51+00:00,I glam @LittleMix Jade with her very own @beautybay palette!!! 🤭🌈✨ https://t.co/U8mNfi304p,NikkieTutorials,130,1387,6699,156,
529,1.45964E+18,https://twitter.com/NikkieTutorials/status/1459635039721906176,2021-11-13 21:31:26+00:00,…TOMORROW 👀 https://t.co/j6nPR0Q9S6,NikkieTutorials,350,600,4881,589,
530,1.4578E+18,https://twitter.com/NikkieTutorials/status/1457795301884895236,2021-11-08 19:40:59+00:00,bet he didn’t see this one coming 👋🏻 https://t.co/CXhvEYZ1vN,NikkieTutorials,100,463,12406,49,
531,1.45275E+18,https://twitter.com/NikkieTutorials/status/1452749069038899201,2021-10-25 21:29:03+00:00,"@THEVIVIENNEUK this palette is SO GOOD!!!!! 🤩 I use it so much.. great great job, beautiful! 💖✨",NikkieTutorials,3,2,206,2,
532,1.4527E+18,https://twitter.com/NikkieTutorials/status/1452697161485987840,2021-10-25 18:02:47+00:00,it’s time to revive an old makeup challenge! 😗👀 https://t.co/iYXVuduWCl,NikkieTutorials,8,20,423,0,
533,1.45018E+18,https://twitter.com/NikkieTutorials/status/1450180207437131779,2021-10-18 19:21:19+00:00,…. I HAVE MY OWN WAX FIGURE AT MADAME TUSSAUDS 🤭 full reveal video is now up! https://t.co/Vg2aIQPGKa,NikkieTutorials,23,55,1378,5,
534,1.44798E+18,https://twitter.com/NikkieTutorials/status/1447979944026460166,2021-10-12 17:38:15+00:00,what’s the first three things you see? 👀💅🏻✨ https://t.co/GKCAmNcU6N,NikkieTutorials,90,74,3771,12,
535,1.44395E+18,https://twitter.com/NikkieTutorials/status/1443952750300119064,2021-10-01 14:55:37+00:00,@Rwlshmakeup @DevilledEggs @AIAawards Robert for the win! 👏🏻💖 he deserves it so much!,NikkieTutorials,3,2,205,1,
536,1.44371E+18,https://twitter.com/NikkieTutorials/status/1443707458468433931,2021-09-30 22:40:55+00:00,have you shopped NIMYA yet? 🧡💙 https://t.co/oa6ulvHMSV https://t.co/BiR6AROOog,NikkieTutorials,24,21,1408,4,
537,1.44178E+18,https://twitter.com/NikkieTutorials/status/1441782383854997510,2021-09-25 15:11:21+00:00,how fun is this? 😍 https://t.co/ms01rnitbd,NikkieTutorials,29,47,3352,8,
538,1.44178E+18,https://twitter.com/NikkieTutorials/status/1441780988690972677,2021-09-25 15:05:49+00:00,OMFG- I think you’re the first to receive it… this is SO SURREAL!!!!!!!!!! 🧡💙🧡💙🧡💙🧡💙 https://t.co/L63SlglvyY,NikkieTutorials,9,15,1327,1,
539,1.44157E+18,https://twitter.com/NikkieTutorials/status/1441567358510723073,2021-09-25 00:56:55+00:00,omg- imagine 😶 https://t.co/RQHYNglrM8,NikkieTutorials,13,10,1020,1,
540,1.4411E+18,https://twitter.com/NikkieTutorials/status/1441100816459317248,2021-09-23 18:03:03+00:00,I WENT TO THE MET… and here’s what went down!!!! 😳👀 https://t.co/sp74kiyKmg,NikkieTutorials,9,34,553,3,
541,1.44109E+18,https://twitter.com/NikkieTutorials/status/1441086430692839432,2021-09-23 17:05:53+00:00,🧡💙 HERE WE GO!!!!! Nimya is HERE!!!! https://t.co/oa6ulvqbul 🧡💙,NikkieTutorials,50,56,974,11,
542,1.43919E+18,https://twitter.com/NikkieTutorials/status/1439191104948260865,2021-09-18 11:34:32+00:00,omg imagine- I’d be so down! 💕 https://t.co/6H7uu5R5T9,NikkieTutorials,128,497,3171,109,
543,1.43819E+18,https://twitter.com/NikkieTutorials/status/1438186580481609733,2021-09-15 17:02:55+00:00,getting glam with @theestallion 🥳💓 this is a FUN ONE!!!! https://t.co/qjgldNRFss,NikkieTutorials,29,99,1547,45,
544,1.4379E+18,https://twitter.com/NikkieTutorials/status/1437898194478903313,2021-09-14 21:56:59+00:00,the morning of the Met Gala I wanted to lay flowers and pay my respects to Marsha 💕 this was the place she was found… I hope I made you proud 🥺🏳️‍⚧️ https://t.co/KodBWiPTmK,NikkieTutorials,307,15943,195890,947,
545,1.43779E+18,https://twitter.com/NikkieTutorials/status/1437790840806576128,2021-09-14 14:50:23+00:00,"PAY IT NO MIND 🏳️‍⚧️ when I got asked to join the Met Gala(!!!!!) I knew I wanted to pay homage to a trans icon who was at the forefront of the Stonewall Riots… Marsha P. Johnson paved the way for so many of us, and I hope I made my community proud 😮‍💨💕 #MetGala https://t.co/k8bC6Cpfgd",NikkieTutorials,502,12474,111454,872,['MetGala']
546,1.43601E+18,https://twitter.com/NikkieTutorials/status/1436012268098134020,2021-09-09 17:02:59+00:00,I AM LAUNCHING MY OWN BRAND: Nimya by NikkieTutorials 🧡💙 https://t.co/WzMbp40KER,NikkieTutorials,95,227,3624,85,
547,1.435E+18,https://twitter.com/NikkieTutorials/status/1434996720740540416,2021-09-06 21:47:33+00:00,3 years with you 🥺🥰💕 https://t.co/Kd0RT00ZXv,NikkieTutorials,91,206,27834,44,
548,1.43395E+18,https://twitter.com/NikkieTutorials/status/1433952697783365632,2021-09-04 00:38:59+00:00,"okay, okay……… OKAY, okay… O K A Y 😮‍💨 you HAVE to go see #ShangChi if you can ✨ easily one of my favorite Marvel solo movies so far 👏🏻😍",NikkieTutorials,18,102,2566,5,['ShangChi']
549,1.4332E+18,https://twitter.com/NikkieTutorials/status/1433204169217826825,2021-09-01 23:04:36+00:00,@aryaerys THIS!!!!!!!! 👏🏻,NikkieTutorials,2,1,104,1,
550,1.4332E+18,https://twitter.com/NikkieTutorials/status/1433197850482069505,2021-09-01 22:39:29+00:00,"some people really are unbelievable… not even surprised, just sad some people turn out to be exactly what your gut told you! 😬 TRUST YOUR GUT! ALWAYS! ✨",NikkieTutorials,38,343,4752,23,
551,1.43314E+18,https://twitter.com/NikkieTutorials/status/1433143545939038208,2021-09-01 19:03:42+00:00,@BaileySarian STOP- you’re literally so fucking hot 🔥,NikkieTutorials,11,10,1386,3,
552,1.43283E+18,https://twitter.com/NikkieTutorials/status/1432829958146101249,2021-08-31 22:17:37+00:00,this month will literally be: “comfort zone? we don’t know her!” 🥲👏🏻✨,NikkieTutorials,15,93,1600,4,
553,1.43283E+18,https://twitter.com/NikkieTutorials/status/1432829105616166915,2021-08-31 22:14:14+00:00,"oh September, how I’m ready for you!!!!! 🔥😏✨",NikkieTutorials,12,64,1014,2,
554,1.43132E+18,https://twitter.com/NikkieTutorials/status/1431316280410349573,2021-08-27 18:02:48+00:00,get GLAM with @IGGYAZALEA and ME! 🌈✨ https://t.co/X8Nwlh94c4,NikkieTutorials,21,231,1232,12,
555,1.42944E+18,https://twitter.com/NikkieTutorials/status/1429440693232078857,2021-08-22 13:49:53+00:00,who could it be? 👀 https://t.co/xTw9Bj5yHG,NikkieTutorials,130,108,3396,41,
556,1.42588E+18,https://twitter.com/NikkieTutorials/status/1425880538045460481,2021-08-12 18:03:06+00:00,I’m back to try more VIRAL TIKTOK MAKEUP TRENDS!!! 😳😗✨ https://t.co/eR7nLf5P18,NikkieTutorials,9,25,493,0,
557,1.42443E+18,https://twitter.com/NikkieTutorials/status/1424430404564566025,2021-08-08 18:00:47+00:00,I DYED MY HAIR… 😬✂️ https://t.co/UVePR00XT6,NikkieTutorials,12,31,742,0,
558,1.42392E+18,https://twitter.com/NikkieTutorials/status/1423919959839805444,2021-08-07 08:12:28+00:00,it’s a VERY special day here at Temple Tutorials. 😬 I’m completely changing up my hair!!!!!! (and I’m filming everything!) can’t wait for you to see!!!! 🥵,NikkieTutorials,27,32,2888,0,
559,1.42334E+18,https://twitter.com/NikkieTutorials/status/1423343669130801158,2021-08-05 18:02:29+00:00,"cause if you can’t ROAST YOURSELF, how the hell are you gonna roast somebody else? 😳✨ https://t.co/l2ptAGkTAz - please watch if you’re in for a laugh!",NikkieTutorials,7,18,534,0,
560,1.42268E+18,https://twitter.com/NikkieTutorials/status/1422679531291385858,2021-08-03 22:03:27+00:00,down! ✨ https://t.co/xQglnzxwFN,NikkieTutorials,7,25,2178,0,
561,1.42191E+18,https://twitter.com/NikkieTutorials/status/1421913042795778049,2021-08-01 19:17:41+00:00,bish stole my look 👀✨ https://t.co/OfW9G6KTBL,NikkieTutorials,69,153,16837,31,
562,1.42105E+18,https://twitter.com/NikkieTutorials/status/1421051291367886852,2021-07-30 10:13:24+00:00,she’s been working on her fitness 🏋🏼‍♀️ today I leg pressed 180 kilograms 😳🤯 that’s close to 400 pounds!!! 💀 AM I THE SPORTY GIRL? 👀🤣,NikkieTutorials,52,30,6574,6,
563,1.42081E+18,https://twitter.com/NikkieTutorials/status/1420806947243274250,2021-07-29 18:02:28+00:00,Kylie… we need to talk. 👀 https://t.co/eQKsf8lZHu,NikkieTutorials,8,24,552,2,
564,1.42052E+18,https://twitter.com/NikkieTutorials/status/1420519846811406338,2021-07-28 23:01:38+00:00,Levitating was so much better without him anyway 🙄🚫,NikkieTutorials,189,2428,36561,192,
565,1.41827E+18,https://twitter.com/NikkieTutorials/status/1418270182477385730,2021-07-22 18:02:16+00:00,luck really is NOT on my side in my NEW VIDEO! 🎰✨ https://t.co/0p8WgbYNEE are you watching??,NikkieTutorials,7,22,554,1,
566,1.41798E+18,https://twitter.com/NikkieTutorials/status/1417977450634567686,2021-07-21 22:39:03+00:00,new video tomorrow.. I REPEAT ✨ NEW VIDEO TOMORROW ⏰ did ya miss me?,NikkieTutorials,37,24,1303,1,
567,1.41744E+18,https://twitter.com/NikkieTutorials/status/1417441482840096771,2021-07-20 11:09:18+00:00,"sometimes it really hits me, like damn, I’ve been through a lot… 💕 never forget how strong you are and what you’re capable of on the days you’re hard on yourself!",NikkieTutorials,26,363,4907,13,
568,1.41202E+18,https://twitter.com/NikkieTutorials/status/1412021765744861191,2021-07-05 12:13:17+00:00,finally started watching Loki… please tell me Owen Wilson says “wow” AT LEAST once 👀💚,NikkieTutorials,53,57,4140,7,
569,1.4116E+18,https://twitter.com/NikkieTutorials/status/1411599715498704901,2021-07-04 08:16:13+00:00,@janjanjan it’s what she deserves 👏🏻👑✨,NikkieTutorials,3,12,520,2,
570,1.41149E+18,https://twitter.com/NikkieTutorials/status/1411485311511769089,2021-07-04 00:41:37+00:00,"went to the movie theaters for the first time in a year and a half, and I honestly couldn’t be happier 🥺😭☺️ A Quiet Place II was truly INCREDIBLE… Emily Blunt has my entire heart 👏🏻",NikkieTutorials,22,44,4171,4,
571,1.41106E+18,https://twitter.com/NikkieTutorials/status/1411061006080561152,2021-07-02 20:35:34+00:00,"the real glow up is my hair, oh my 😳😂✨ https://t.co/yIHCdaQhhP",NikkieTutorials,107,231,20460,17,
572,1.40921E+18,https://twitter.com/NikkieTutorials/status/1409210681656844289,2021-06-27 18:03:03+00:00,"I am giving away $60,000 for Pride. NOT A JOKE!!! 🏳️‍⚧️🌈✨ https://t.co/flQs6mNsge please watch 😌",NikkieTutorials,23,63,1147,4,
573,1.40886E+18,https://twitter.com/NikkieTutorials/status/1408858373282578434,2021-06-26 18:43:06+00:00,"when in doubt, sparkle it out ✨ https://t.co/jKsyzO43YH",NikkieTutorials,56,181,10072,16,
574,1.40666E+18,https://twitter.com/NikkieTutorials/status/1406664109538656259,2021-06-20 17:23:52+00:00,Doing MÅNESKIN's Makeup… let’s all freak out together!!!! 😳✨ https://t.co/65rk4pAqNg,NikkieTutorials,120,748,5992,397,
575,1.40627E+18,https://twitter.com/NikkieTutorials/status/1406273567042457606,2021-06-19 15:32:00+00:00,NEW VIDEO TOMORROW 🇮🇹😏✨,NikkieTutorials,86,128,3524,129,
576,1.40529E+18,https://twitter.com/NikkieTutorials/status/1405294984400625666,2021-06-16 22:43:28+00:00,"filming a REALLY, REALLY exciting collab video tomorrow… 👀🇮🇹",NikkieTutorials,206,249,6702,494,
577,1.40488E+18,https://twitter.com/NikkieTutorials/status/1404881153140703237,2021-06-15 19:19:02+00:00,SCREAMING 🦖 https://t.co/td4LsS5DBb,NikkieTutorials,12,43,2942,1,
578,1.40487E+18,https://twitter.com/NikkieTutorials/status/1404868478587318276,2021-06-15 18:28:41+00:00,when you wanna take one of those classic insta baddie pool shots and you take it too far 😅🍉✨ https://t.co/GxqUCIKu2I,NikkieTutorials,39,105,9421,17,
579,1.4045E+18,https://twitter.com/NikkieTutorials/status/1404502344637812740,2021-06-14 18:13:48+00:00,"wherever we go, you’re my home ☺️🤍✨ https://t.co/gcmAcbWkJd",NikkieTutorials,100,236,25037,47,
580,1.40414E+18,https://twitter.com/NikkieTutorials/status/1404141676810096645,2021-06-13 18:20:38+00:00,✨ never thought I’d feel confident enough to post something like this… 😳✨ swipe for the reality check 😂🦩🌈 https://t.co/UgOwNs0KmZ,NikkieTutorials,257,551,33228,57,
581,1.40357E+18,https://twitter.com/NikkieTutorials/status/1403566249477541889,2021-06-12 04:14:05+00:00,INTO THE THICK OF IT ☺️,NikkieTutorials,46,274,6268,36,
582,1.4016E+18,https://twitter.com/NikkieTutorials/status/1401600323907637249,2021-06-06 18:02:12+00:00,things get ✨CRAZY✨ in this what’s in the box MAKEUP CHALLENGE 👀 https://t.co/tGdubBLxMU,NikkieTutorials,9,28,520,0,
583,1.40034E+18,https://twitter.com/NikkieTutorials/status/1400338307410759681,2021-06-03 06:27:24+00:00,MY LIFE IS COMPLETE. THIS IS IT. I’VE REACHED MY FULL POTENTIAL……. BYE ✨ https://t.co/dBNHBxeOmK,NikkieTutorials,55,846,7719,64,
584,1.39979E+18,https://twitter.com/NikkieTutorials/status/1399788599466508290,2021-06-01 18:03:03+00:00,…we have a LOT to talk about 🤍 https://t.co/DmevrrKXqp,NikkieTutorials,18,41,931,9,
585,1.3994E+18,https://twitter.com/NikkieTutorials/status/1399400088955404288,2021-05-31 16:19:15+00:00,whatever it takes to get the perfect shot 💅🏻 https://t.co/S9Nr78I4rW,NikkieTutorials,61,404,21064,25,
586,1.39835E+18,https://twitter.com/NikkieTutorials/status/1398352950309888007,2021-05-28 18:58:18+00:00,finally back in the studio today and whewwwww I wanted to PLAY TODAY 😳🦋✨ eyes inspired by @sandrahnime https://t.co/Bz0wa8tF16,NikkieTutorials,61,217,8271,33,
587,1.39581E+18,https://twitter.com/NikkieTutorials/status/1395810092377939974,2021-05-21 18:33:53+00:00,"a fairytale dress for the grand finale @eurovision 💘 thank you for making me feel like a princess, Edwin Oudshoorn ✨ wearing the trans flag on my heart for this special night! 🤍 https://t.co/faM2Ty1Y2c",NikkieTutorials,459,2787,28968,673,
588,1.39543E+18,https://twitter.com/NikkieTutorials/status/1395433447888408586,2021-05-20 17:37:14+00:00,"🤯 as if hosting @eurovision wasn’t enough of an honor already, today I spoke with HM Queen Maxima of The Netherlands @koninklijkhuis to discuss the power of music while growing up 👑 the video is up on the Eurovision channel ✨ https://t.co/aeMmWvDUxf",NikkieTutorials,58,131,3152,46,
589,1.39511E+18,https://twitter.com/NikkieTutorials/status/1395110234084057091,2021-05-19 20:12:54+00:00,it is my honor to represent the trans flag colors in my gown for tomorrow’s second semi-finals @eurovision 🏳️‍⚧️✨ thank you Maison The Faux for this dream! 🤍 https://t.co/YVSG8Hvg5E,NikkieTutorials,299,1753,27944,454,
590,1.39441E+18,https://twitter.com/NikkieTutorials/status/1394411946485731333,2021-05-17 21:58:09+00:00,good evening Europe 💙 my look for the first semi finals tomorrow! feeling so confident in this blue gown created by David Laport ✨ @eurovision 🤍 https://t.co/oYHYgzOHTW,NikkieTutorials,217,548,16408,154,
591,1.39363E+18,https://twitter.com/NikkieTutorials/status/1393627519153315841,2021-05-15 18:01:07+00:00,when the artists leave my LookLab studio this is what REALLY goes down 💀💞✨ @Eurovision https://t.co/TJku9QsKi1,NikkieTutorials,685,148,4182,27,
592,1.36467E+18,https://twitter.com/NikkieTutorials/status/1364674957788209153,2021-02-24 20:33:59+00:00,in a crazy new challenge… I’m gonna GUESS THE GURU!!! 😳 @jamescharles @abbyrartistry or @DojaCat?? LET’S FIND OUT! ✨ https://t.co/kpbjHHJnVj,NikkieTutorials,29,46,1242,3,
593,1.35849E+18,https://twitter.com/NikkieTutorials/status/1358491642903351298,2021-02-07 19:03:41+00:00,"after a month and a half, it’s finally time for me to speak up. 🤍 @jamescharles we need to talk… https://t.co/qKZjUige8u",NikkieTutorials,161,155,7308,61,
594,1.32444E+18,https://twitter.com/NikkieTutorials/status/1324435153272360960,2020-11-05 19:35:22+00:00,@jamescharles hi king,NikkieTutorials,13,11,4194,0,
595,1.2849E+18,https://twitter.com/NikkieTutorials/status/1284898256636477448,2020-07-19 17:09:51+00:00,I’m confronting @jamescharles on why he rejected me… 😉https://t.co/KMog3eGXPV,NikkieTutorials,95,121,5613,18,
596,1.23708E+18,https://twitter.com/NikkieTutorials/status/1237084802043576320,2020-03-09 18:36:15+00:00,"filmed the @jamescharles LED Makeup Challenge today and, before I started I thought it was gonna be easy peasy lemon squeezy. but it ended up making me stressed depressed lemon zest 🤐 VIDEO WILL GO UP TOMORROW!!!! 💞",NikkieTutorials,46,162,13433,16,
597,1.16656E+18,https://twitter.com/NikkieTutorials/status/1166556418452971522,2019-08-28 03:41:38+00:00,@jamescharles I feel attacked.,NikkieTutorials,25,64,5146,4,
598,1.10876E+18,https://twitter.com/NikkieTutorials/status/1108760807880433669,2019-03-21 16:02:31+00:00,"haha 😅 so @jamescharles and I ALWAYS have the same ideas, and James filmed this too, so I’m going to push this to TOMORROW an hour after James posts his!!! 👯‍♀️✨ https://t.co/Hgv6lsudbW",NikkieTutorials,54,133,12082,6,
599,1.08811E+18,https://twitter.com/NikkieTutorials/status/1088108824039510017,2019-01-23 16:18:54+00:00,@jamescharles so close yet so far 😭,NikkieTutorials,18,48,5839,1,
600,1.32745E+18,https://twitter.com/jamescharles/status/1327447548513067008,2020-11-14 03:05:33+00:00,@Jaclynhill Can you bring me one please,jamescharles,13,15,992,0,
601,1.32299E+18,https://twitter.com/jamescharles/status/1322992973441724416,2020-11-01 20:04:39+00:00,@Jaclynhill @VoguePortugal Thank you 😭😭,jamescharles,5,13,1010,1,
602,1.31789E+18,https://twitter.com/jamescharles/status/1317892968452255744,2020-10-18 18:19:03+00:00,@Jaclynhill @DesiPerkins I was JUST thinking about this last night omg lol,jamescharles,2,19,1249,0,
603,1.13414E+18,https://twitter.com/jamescharles/status/1134144997836566539,2019-05-30 17:10:13+00:00,I am so proud of @Jaclynhill for launching @jaclyncosmetics 🥺 She literally inspired me to start playing with makeup &amp; I would not be here if it were not for her. 🥰 check out her line! https://t.co/UZP52h9lxD,jamescharles,583,434,20093,80,
604,1.0874E+18,https://twitter.com/jamescharles/status/1087401320716238848,2019-01-21 17:27:32+00:00,@JeffreeStar @Jaclynhill thank you for this lmfao mary was rising from the dead,jamescharles,85,512,30217,6,
605,1.12156E+18,https://twitter.com/jamescharles/status/1121556413023543297,2019-04-25 23:27:41+00:00,"@JenLuvsReviews Thanks Jen! Unfortunately that's up to the specific venues, not me! I can't imagine that actually being enforced so I feel like moms should just call ahead? :(",jamescharles,14,14,1349,3,
606,1.09155E+18,https://twitter.com/jamescharles/status/1091554847793528832,2019-02-02 04:32:10+00:00,@JenLuvsReviews Yes I can DEFINITELY see this POV. Idk maybe it’s just me but whenever I come across a video I’m enjoying I always go to their channel &amp; watch more and then subscribe when I can’t binge longer haha,jamescharles,4,10,399,0,
607,1.08352E+18,https://twitter.com/jamescharles/status/1083522314031947776,2019-01-11 00:33:45+00:00,"@JenLuvsReviews Yes, I posted videos on my stories signing all of them",jamescharles,5,7,244,0,
608,1.13027E+18,https://twitter.com/jamescharles/status/1130269672090218496,2019-05-20 00:31:03+00:00,"Thank you @jeffreestar &amp; @glamlifeguru for your sentiments. I am on board to move on, will not speak about this further, but do hope to speak in the future when we’re all ready. This week was awful for all of us and I ask that the community focuses on positivity moving forward ❤️",jamescharles,4832,12186,233727,2389,
609,1.1236E+18,https://twitter.com/jamescharles/status/1123597876519522304,2019-05-01 14:39:43+00:00,@JeffreeStar goals 🥺,jamescharles,187,653,42743,20,
610,1.12006E+18,https://twitter.com/jamescharles/status/1120062404446941184,2019-04-21 20:31:01+00:00,@JeffreeStar Same whore I’ll be coming over,jamescharles,106,486,33976,32,
