sentiment,username,verified,followersCount,content,date,country,replyCount,retweetCount,likeCount,url,hashtags,processed,cleantext_no_spell,cleantext_no_spell_no_lemma
1,BukaMoisture,False,1349,"Clear Skin Magic Potion

https://t.co/YphKmHpAaT

#acne #clearskin #skincare #organic #OrganicBEAUTY",2021-12-07 11:05:00+00:00,Argentina,0,0,0,https://twitter.com/BukaMoisture/status/1468174699641425921,"['acne', 'clearskin', 'skincare', 'organic', 'OrganicBEAUTY']",clear skin magic potion,clear skin magic potion,clear skin magic potion
1,CannonParkShops,False,397,"Get inspiration for Christmas party looks with the help of @BootsUK latest Health &amp; Beauty magazine!✨ Grab your copy in-store now.   

#Coventry #Coventrymua #Coventrybeauty #beautynews #beautytrends #beautysecrets #makeupislife #Christmaspartylooks #Christmassparkle https://t.co/JQw7nxg3Mk",2021-11-28 10:10:08+00:00,Argentina,0,0,0,https://twitter.com/CannonParkShops/status/1464899401835593729,"['Coventry', 'Coventrymua', 'Coventrybeauty', 'beautynews', 'beautytrends', 'beautysecrets', 'makeupislife', 'Christmaspartylooks', 'Christmassparkle']",get inspiration for christmas party look with the help of latest health amp beauty magazine spark grab your copy in store now,get inspiration for christmas party look with the help of latest health amp beauty magazine spark grab your copy in store now,get inspiration for christmas party look with the help of latest health amp beauty magazine spark grab your copy in store now
1,jon01001011,False,497,"We cast a shadow on something wherever we stand ~ E.M. Forster.

Another shot from last weekend’s shoot with IG:shauntelgaines. Shot with @FujifilmX_US X-T2 with the 35/1.4. 
#photography #portraiture #beauty #MyFujifilmLegacy https://t.co/wxl1R0ONWQ",2021-11-04 22:39:45+00:00,Mexico,0,0,6,https://twitter.com/jon01001011/status/1456390740620324865,"['photography', 'portraiture', 'beauty', 'MyFujifilmLegacy']",we cast a shadow on something wherever we stand e m foster another shoot from last weekend s shoot with ig shauntelgaines shoot with x t2 with the 35 1 4,we cast a shadow on something wherever we stand e m foster another shoot from last weekend s shoot with ig shauntelgaines shoot with x t2 with the 35 1 4,we cast a shadow on something wherever we stand e m foster another shoot from last weekend s shoot with ig shauntelgaines shoot with x t2 with the 35 1 4
1,Pixies_Chennai,False,281,"May the sparkle and joy of Christmas fill your heart.
It’s the most wonderful time of the year. May this season bring you loads of love, laughter &amp; happiness ✨ #MerryChristmas!⁣

#Pixies #Beauty #Shop #Shopping #Chennai #Omr #Annanagar #Velachery #Cosmetics #CosmeticsSupply https://t.co/A8BtDxChMD",2021-12-25 07:54:52+00:00,Argentina,0,0,0,https://twitter.com/Pixies_Chennai/status/1474649833940021249,"['MerryChristmas', 'Pixies', 'Beauty', 'Shop', 'Shopping', 'Chennai', 'Omr', 'Annanagar', 'Velachery', 'Cosmetics', 'CosmeticsSupply']",may the spare and joy of christmas fill your heart it be the most wonderful time of the year may this season bring you load of love laughter amp happiness spark,may the spare and joy of christmas fill your heart it be the most wonderful time of the year may this season bring you load of love laughter amp happiness spark,may the spare and joy of christmas fill your heart it be the most wonderful time of the year may this season bring you load of love laughter amp happiness spark
1,MoovingVan,False,3736,@DerekJStern Great photo! That’s some awesome hair! #HairGoals,2021-12-20 01:18:02+00:00,Argentina,1,0,1,https://twitter.com/MoovingVan/status/1472738029085155328,['HairGoals'],great photo that be some awesome hair,great photo that be some awesome hair,great photo that be some awesome hair
0,MamaBeautyCo,False,33,Shop our new moisturizer at https://t.co/rCKalzO1lC 🌱 #hyaluronicacid #skin #skincare #skincareproducts https://t.co/QBPupv8dqF,2021-12-21 18:09:58+00:00,Argentina,0,0,0,https://twitter.com/MamaBeautyCo/status/1473355077616287751,"['hyaluronicacid', 'skin', 'skincare', 'skincareproducts']",shop our new moisturizer at seed,shop our new moisturizer at seed,shop our new moisturizer at seed
1,charmsskincare,False,296,"Grab Love Spirit (Berry make up) for a natural look and to enhance your skin tone.

#charms #skincare #makeup #rancak #trending",2021-12-27 09:00:58+00:00,Argentina,0,0,0,https://twitter.com/charmsskincare/status/1475391243991470080,"['charms', 'skincare', 'makeup', 'rancak', 'trending']",grab love spirit berry make up for a natural look and to enhance your skin tone,grab love spirit berry make up for a natural look and to enhance your skin tone,grab love spirit berry make up for a natural look and to enhance your skin tone
0,E_LIE_D,False,0,"Wow.. I want Job.
Makeup Artist !!

ELIED @E_LIE_D is Saying "" I want to Touch !!!!!!!!!!!!! Only ELIED !!!!!!!!!!!!!!!!!!!!! Hahahaha... "" For ADAM LAMBERT @adamlambert.

#elied #adamlambert #Artist #Singer #Sing #Song #Music #8th #40th #28 #40 #Rockstar #Makeup #Guide #2021 👑 https://t.co/T8bGobcF2k",2021-12-27 23:00:18+00:00,Argentina,0,0,0,https://twitter.com/E_LIE_D/status/1475602467341496322,"['elied', 'adamlambert', 'Artist', 'Singer', 'Sing', 'Song', 'Music', '8th', '40th', '28', '40', 'Rockstar', 'Makeup', 'Guide', '2021']",wow i want job makeup artist rely be say i want to touch only rely hahahaha for adam lambert crown,wow i want job makeup artist rely be say i want to touch only rely hahahaha for adam lambert crown,wow i want job makeup artist rely be say i want to touch only rely hahahaha for adam lambert crown
1,KleanColor,False,3607,"Tis the season to sparkle.✨ Happy Holidays!🎄 Wishing you and yours a fun and festive holiday season!🥰 Thank you for another amazing year! With Love, The KleanColor Team!😊
#KleanColor #holiday #greetings #mua #makeup #cosmetics #beauty
-
https://t.co/dndpkNRG3v https://t.co/z9N7PBv4Tr",2021-12-24 16:00:01+00:00,Argentina,0,1,1,https://twitter.com/KleanColor/status/1474409537859772416,"['KleanColor', 'holiday', 'greetings', 'mua', 'makeup', 'cosmetics', 'beauty']",it be the season to spare spark happy holiday Christmas_tree wish you and yours a fun and festive holiday season smiling_face_with_hearts thank you for another amaze year with love the kleancolor team smiling_face_with_smiling_eyes,it be the season to spare spark happy holiday Christmas_tree wish you and yours a fun and festive holiday season smiling_face_with_hearts thank you for another amaze year with love the kleancolor team smiling_face_with_smiling_eyes,it be the season to spare spark happy holiday Christmas_tree wish you and yours a fun and festive holiday season smiling_face_with_hearts thank you for another amaze year with love the kleancolor team smiling_face_with_smiling_eyes
1,BriesBodyShop,False,35,"Apply a small amount of the British Rose Hand Cream to your hands when needed. Rub your hands together to coat them. When you can, give your hands a treat and carefully massage into your skin. 🌹
https://t.co/HQ4kFAJVSV 
#TBSAH #Skincare #SkincareProducts https://t.co/eH86ljHKTf",2021-12-27 22:50:12+00:00,Argentina,0,0,0,https://twitter.com/BriesBodyShop/status/1475599926235127809,"['TBSAH', 'Skincare', 'SkincareProducts']",apply a small amount of the british rise hand cream to your hand when need rub your hand together to coat them when you can give your hand a treat and carefully massage into your skin rise,apply a small amount of the british rise hand cream to your hand when need rub your hand together to coat them when you can give your hand a treat and carefully massage into your skin rise,apply a small amount of the british rise hand cream to your hand when need rub your hand together to coat them when you can give your hand a treat and carefully massage into your skin rise
1,Diana__usa,False,273,"🅰️Gentle without hurting the skin

🅱️Make you  more young！

#beautyqueen #beauty #girl #girlpower #makeup #makeuplooks #women #eye #eyemasks #under https://t.co/3AGXP9mT0G",2021-12-27 09:51:56+00:00,Argentina,0,0,3,https://twitter.com/Diana__usa/status/1475404070261116928,"['beautyqueen', 'beauty', 'girl', 'girlpower', 'makeup', 'makeuplooks', 'women', 'eye', 'eyemasks', 'under']",A_button_ blood_type gentle without hurt the skin B_button_ blood_type make you more young,A_button_ blood_type gentle without hurt the skin B_button_ blood_type make you more young,A_button_ blood_type gentle without hurt the skin B_button_ blood_type make you more young
0,koribearrr,False,554,"Peppermint vibes 
Follow me on https://t.co/qeQ4BFRRzV 
#christmasmakeup #makeuptransformation #cutcreasemakeup #makeuplooks #mua #mue https://t.co/70TGwScVd0",2021-12-11 18:34:58+00:00,Argentina,3,0,7,https://twitter.com/koribearrr/status/1469737489476820993,"['christmasmakeup', 'makeuptransformation', 'cutcreasemakeup', 'makeuplooks', 'mua', 'mue']",peppermint vibes follow me on,peppermint vibes follow me on,peppermint vibes follow me on
1,DonneBai,False,173,Y'all know I like taking mental breaks but this time I came back with some awesome news babes... #GirlTalkZA #HairGoals https://t.co/3Cb8hRkkvz,2021-12-22 09:39:51+00:00,Argentina,1,2,3,https://twitter.com/DonneBai/status/1473589089626918922,"['GirlTalkZA', 'HairGoals']",you all know i like take mental break but this time i come back with some awesome news base,you all know i like take mental break but this time i come back with some awesome news base,you all know i like take mental break but this time i come back with some awesome news base
1,gersatwit,False,74,"Have a friend in need of some rest and relaxation? ❤
Indulge them with these matching body butter and mask duos for an all over fabulous feeling. 🥰
Which will you pick?

https://t.co/TX2BIu7BFW

#Rest #Relaxation #Skincare https://t.co/XKMqOZddvF",2021-12-27 20:07:59+00:00,Argentina,0,0,0,https://twitter.com/gersatwit/status/1475559102218702855,"['Rest', 'Relaxation', 'Skincare']",have a friend in need of some rest and relaxation red_heart indulge them with these match body butter and mask duos for an all over fabulous feel smiling_face_with_hearts which will you pick,have a friend in need of some rest and relaxation red_heart indulge them with these match body butter and mask duos for an all over fabulous feel smiling_face_with_hearts which will you pick,have a friend in need of some rest and relaxation red_heart indulge them with these match body butter and mask duos for an all over fabulous feel smiling_face_with_hearts which will you pick
1,beautyreponlin2,False,18,"Are you ready to make a commitment to your skin with my Distillery range? ✨ 

There's tonnes of products to pick from to help you get beautiful skin. 

https://t.co/4MwHP74QX3

#skincareroutine #skincareluxury #skincaretips#skincareproducts https://t.co/MtauHc2ZhY",2021-09-28 14:15:18+00:00,Argentina,0,0,0,https://twitter.com/beautyreponlin2/status/1442855441537589256,"['skincareroutine', 'skincareluxury', 'skincaretips', 'skincareproducts']",be you ready to make a commitment to your skin with my distillery range spark there be tonnes of products to pick from to help you get beautiful skin,be you ready to make a commitment to your skin with my distillery range spark there be tonnes of products to pick from to help you get beautiful skin,be you ready to make a commitment to your skin with my distillery range spark there be tonnes of products to pick from to help you get beautiful skin
0,shopnaorganics,False,153,"We are truly thankful to you for keeping us in mind whenever you need products that satisfy your skin needs and giving us the chance to grow as a brand. Happy new month and don’t forget to be consistent with your skincare routine. 
#happynewmonth
#skincareroutines https://t.co/VsrEQg1YPr",2021-11-01 08:56:18+00:00,Argentina,0,4,7,https://twitter.com/shopnaorganics/status/1455096349712605189,"['happynewmonth', 'skincareroutines']",we be truly thankful to you for keep us in mind whenever you need products that satisfy your skin need and give us the chance to grow as a brand happy new month and do not forget to be consistent with your sincere routine,we be truly thankful to you for keep us in mind whenever you need products that satisfy your skin need and give us the chance to grow as a brand happy new month and do not forget to be consistent with your sincere routine,we be truly thankful to you for keep us in mind whenever you need products that satisfy your skin need and give us the chance to grow as a brand happy new month and do not forget to be consistent with your sincere routine
0,essentiascape,False,16,"Our handmade all-natural lotion just got better with the infusion of Colloidal Oatmeal. 

Colloidal Oatmeal is used to lock in moisture soothing dry, irritated skin, as well as an anti-inflammatory, and antioxidant.

https://t.co/FM8wOZEsdQ

#essentiascape #skinlove #giftideas https://t.co/x9bhyOUXPX",2021-11-24 00:01:02+00:00,Argentina,0,0,2,https://twitter.com/essentiascape/status/1463296564030545925,"['essentiascape', 'skinlove', 'giftideas']",our handmade all natural motion just get better with the infusion of colloidal oatmeal colloidal oatmeal be use to lock in moisture smooth dry irritate skin as well as an anti inflammatory and antioxidant,our handmade all natural motion just get better with the infusion of colloidal oatmeal colloidal oatmeal be use to lock in moisture smooth dry irritate skin as well as an anti inflammatory and antioxidant,our handmade all natural motion just get better with the infusion of colloidal oatmeal colloidal oatmeal be use to lock in moisture smooth dry irritate skin as well as an anti inflammatory and antioxidant
1,SkinYoga,False,502,"Did you know these skincare tips?

https://t.co/W1zdjTC29M

#skincare #skinyoga #healthyskin #diet #skintips https://t.co/DcCjzYGNsf",2021-11-22 06:37:43+00:00,Argentina,0,0,0,https://twitter.com/SkinYoga/status/1462671618438750214,"['skincare', 'skinyoga', 'healthyskin', 'diet', 'skintips']",do you know these sincere tip,do you know these sincere tip,do you know these sincere tip
0,FrankieRoseCo,False,1344,"@karengalvann_ wears our Matte Perfection Foundation in the shade Olive and Our Lil Secret Concealer in the shade Chai 🤍

#mua #makeup #motd #frankierosecosmetics #grwm #makeuplooks #makeupoftheday https://t.co/FuapjWOB07",2021-11-25 23:01:37+00:00,Argentina,0,1,0,https://twitter.com/FrankieRoseCo/status/1464006387663401009,"['mua', 'makeup', 'motd', 'frankierosecosmetics', 'grwm', 'makeuplooks', 'makeupoftheday']",wear our matte perfection foundation in the shade olive and our lil secret conceal in the shade chain white_heart,wear our matte perfection foundation in the shade olive and our lil secret conceal in the shade chain white_heart,wear our matte perfection foundation in the shade olive and our lil secret conceal in the shade chain white_heart
0,Latoxica102,False,20,I had a dream I got a bunch of #free good #makeup lol. It was great. 😅😭,2021-12-27 15:10:33+00:00,Argentina,0,0,0,https://twitter.com/Latoxica102/status/1475484253592952838,"['free', 'makeup']",i have a dream i get a bunch of good lol it be great grinding_face_with_sweat loudly_crying_face,i have a dream i get a bunch of good lol it be great grinding_face_with_sweat loudly_crying_face,i have a dream i get a bunch of good lol it be great grinding_face_with_sweat loudly_crying_face
0,XandriaZen,False,37,"Are You Really An Esthetician If Your Not Taking Care Of Your Skin??🧖🏾‍♀️💚🧐
#skincare #estheticianstudent #facials #skincareproducts #estheticianlife #waxing #bookme #dermalogica https://t.co/2ePoeALSH1",2022-07-03 23:50:58+00:00,Argentina,0,2,2,https://twitter.com/XandriaZen/status/1543744137316515841,"['skincare', 'estheticianstudent', 'facials', 'skincareproducts', 'estheticianlife', 'waxing', 'bookme', 'dermalogica']",be you really an esthetician if your not take care of your skin woman_in_steam_room_medium dark_skin_tone green_heart face_with_monocle,be you really an esthetician if your not take care of your skin woman_in_steam_room_medium dark_skin_tone green_heart face_with_monocle,be you really an esthetician if your not take care of your skin woman_in_steam_room_medium dark_skin_tone green_heart face_with_monocle
0,Brenda_Star66,False,1166,"https://t.co/UQmMzNnEDt…Be Relentless facial oil, Know Thyself facial cream, Supernal Exfoliating Gel Mask &amp; Scrub, &amp; NOW ACCEPTANCE BODY CREAM will leave your skin silky soft, SUPER hydrated, &amp; youthful looking! #skincareproducts https://t.co/geu3svfT3J",2022-08-28 20:56:44+00:00,Argentina,1,1,2,https://twitter.com/Brenda_Star66/status/1563994009508405248,['skincareproducts'],relentless facial oil know myself facial cream superman exfoliate gel mask amp scrub amp now acceptance body cream will leave your skin silky soft super hydrate amp youthful look,relentless facial oil know myself facial cream superman exfoliate gel mask amp scrub amp now acceptance body cream will leave your skin silky soft super hydrate amp youthful look,relentless facial oil know myself facial cream superman exfoliate gel mask amp scrub amp now acceptance body cream will leave your skin silky soft super hydrate amp youthful look
0,damasman2,False,325,"Olay Regenerist Micro-Sculpting Cream Face Moisturizer with Hyaluronic Acid &amp; Vitamin B3+, Fragrance-Free, 1.7 Oz ..
👉https://t.co/fZ8VxDNFCE

#skincareshop #skincareproducts #beauty #beautygirl #fashion #fashionstyle #love #AmberHeardlsAnAbuser #AmberHeardIsALiar #healthcare https://t.co/7u0S4zuzZR",2022-06-15 08:44:21+00:00,Argentina,0,2,0,https://twitter.com/damasman2/status/1536993000441643010,"['skincareshop', 'skincareproducts', 'beauty', 'beautygirl', 'fashion', 'fashionstyle', 'love', 'AmberHeardlsAnAbuser', 'AmberHeardIsALiar', 'healthcare']",play regenerist micro sculpt cream face moisturizer with hyaluronic acid amp vitamin b3 fragrance free 1 7 oz backhand_index_pointing_right,play regenerist micro sculpt cream face moisturizer with hyaluronic acid amp vitamin b3 fragrance free 1 7 oz backhand_index_pointing_right,play regenerist micro sculpt cream face moisturizer with hyaluronic acid amp vitamin b3 fragrance free 1 7 oz backhand_index_pointing_right
0,Locabella01,False,561,"Proof #DIYskincare Works…this shows fr2019-Current. For reference Im 48yrs young. Love taking time for #selfcare to #selfreflect its the #beauty of #aginggracefully 🫶🏼
👉🏼#FollowMe for #skincare  #beautytrends #reviews #skincaretips #skincaretrends #selflove #beautiejunkies https://t.co/WpAs4ikqMz",2022-08-18 17:22:59+00:00,Argentina,0,0,0,https://twitter.com/Locabella01/status/1560316339180355589,"['DIYskincare', 'selfcare', 'selfreflect', 'beauty', 'aginggracefully', 'FollowMe', 'skincare', 'beautytrends', 'reviews', 'skincaretips', 'skincaretrends', 'selflove', 'beautiejunkies']",proof work this show fr2019 current for reference i be 48yrs young love take time for to its the of heart_hands_medium light_skin_tone backhand_index_pointing_right_medium light_skin_tone for,proof work this show fr2019 current for reference i be 48yrs young love take time for to its the of heart_hands_medium light_skin_tone backhand_index_pointing_right_medium light_skin_tone for,proof work this show fr2019 current for reference i be 48yrs young love take time for to its the of heart_hands_medium light_skin_tone backhand_index_pointing_right_medium light_skin_tone for
1,cjthist,False,34,"Discover your fave hair serum and boost your Advance Techniques hair regime with this incredible 2 for £7 offer. Choose the serum to complement your shampoo &amp; conditioner, for next level results 💜
https://t.co/dZKSCKNmcK
#Avon #AdvanceTechniques #HairGoals #SalonHair https://t.co/Dm1CkUaohl",2022-08-28 10:05:49+00:00,Argentina,0,0,0,https://twitter.com/cjthist/status/1563830202345689088,"['Avon', 'AdvanceTechniques', 'HairGoals', 'SalonHair']",discover your have hair serum and boost your advance techniques hair regime with this incredible 2 for Px7 offer choose the serum to complement your shampoo amp conditioner for next level result purple_heart,discover your have hair serum and boost your advance techniques hair regime with this incredible 2 for Px7 offer choose the serum to complement your shampoo amp conditioner for next level result purple_heart,discover your have hair serum and boost your advance techniques hair regime with this incredible 2 for Px7 offer choose the serum to complement your shampoo amp conditioner for next level result purple_heart
0,SkinLd,False,0,"Professional treatments and professional level home care product! Visit us! Your skin will love you for it!!
#skincareproduct #skincareroutine #skincaretips #skincareshop #ladydaivaskikncare 

https://t.co/ywecy6Oo9e

https://t.co/q8eAVEI77s https://t.co/dpEa0qZGZ9",2022-06-27 21:00:10+00:00,Argentina,0,0,0,https://twitter.com/SkinLd/status/1541526828212334592,"['skincareproduct', 'skincareroutine', 'skincaretips', 'skincareshop', 'ladydaivaskikncare']",professional treatments and professional level home care product visit us your skin will love you for it,professional treatments and professional level home care product visit us your skin will love you for it,professional treatments and professional level home care product visit us your skin will love you for it
1,chris_brisland,False,4,"🍊 Vitamin C is my absolute favourite beauty ingredient for a stunning complexion, and this total skincare regime of radiance-boosting heroes is just the thing 🧡 Get all 3 for £26

https://t.co/AGZRdvIEh2

#Avon #VitaminC #GlowingSkin https://t.co/iYGQL5RQod",2022-08-28 11:30:38+00:00,Argentina,0,0,0,https://twitter.com/chris_brisland/status/1563851546965807104,"['Avon', 'VitaminC', 'GlowingSkin']",tangerine vitamin c be my absolute favourite beauty ingredient for a stun complexion and this total sincere regime of advance boost heroes be just the thing orange_heart get all 3 for Px26,tangerine vitamin c be my absolute favourite beauty ingredient for a stun complexion and this total sincere regime of advance boost heroes be just the thing orange_heart get all 3 for Px26,tangerine vitamin c be my absolute favourite beauty ingredient for a stun complexion and this total sincere regime of advance boost heroes be just the thing orange_heart get all 3 for Px26
0,LisaMay19560049,False,833,Black and white makeup for b&amp;w photos etc.. 📸 🤍🖤🤍🖤#fashion #blackandwhitemakeup #blackandwhitephotography #entertainmentindustry #photoshoots #FashionWeek #onsetmua #makeup #ukmua #fashionindustry https://t.co/JkdilM0twH,2022-08-30 18:20:08+00:00,Argentina,0,1,4,https://twitter.com/LisaMay19560049/status/1564679378407153665,"['fashion', 'blackandwhitemakeup', 'blackandwhitephotography', 'entertainmentindustry', 'photoshoots', 'FashionWeek', 'onsetmua', 'makeup', 'ukmua', 'fashionindustry']",black and white makeup for b amp w photos etc camera_with_flash white_heart black_heart white_heart black_heart,black and white makeup for b amp w photos etc camera_with_flash white_heart black_heart white_heart black_heart,black and white makeup for b amp w photos etc camera_with_flash white_heart black_heart white_heart black_heart
0,poonam63108853,False,569,"@AshramEstore Multani Mitti
Very good product 👌
#ashramestore #multanimitti #facecare #ayurveda #Bapuji",2022-08-23 07:01:00+00:00,Argentina,0,0,0,https://twitter.com/poonam63108853/status/1561971751978172416,"['ashramestore', 'multanimitti', 'facecare', 'ayurveda', 'Bapuji']",multi mitt very good product Of_hand,multi mitt very good product Of_hand,multi mitt very good product Of_hand
1,cexecells,False,70,"This hydrating Oil Free Lotion is perfect for the summer months because is non-greasy, non-comedogenic and absorbs quickly into the skin.  Designed for all skin types including acne-prone.

#acnesolutions #acne #acnetips #skincare #skincareroutines #skincaretips #skincareproducts https://t.co/9JQEVPjH5l",2022-07-16 14:00:49+00:00,Argentina,0,0,1,https://twitter.com/cexecells/status/1548306664171786242,"['acnesolutions', 'acne', 'acnetips', 'skincare', 'skincareroutines', 'skincaretips', 'skincareproducts']",this hydration oil free motion be perfect for the summer months because be non grease non comedogenic and absorb quickly into the skin design for all skin type include acne prone,this hydration oil free motion be perfect for the summer months because be non grease non comedogenic and absorb quickly into the skin design for all skin type include acne prone,this hydration oil free motion be perfect for the summer months because be non grease non comedogenic and absorb quickly into the skin design for all skin type include acne prone
0,OfficialBOH21,False,12,"What’s the tea on our skincare business 🫶🏾🦋🍵

#explore #246 #Barbados #skincare #plantbased #theehonestskincare https://t.co/1rlrLDiQT9",2022-08-30 20:03:19+00:00,Argentina,0,1,0,https://twitter.com/OfficialBOH21/status/1564705342600220675,"['explore', '246', 'Barbados', 'skincare', 'plantbased', 'theehonestskincare']",what be the tea on our sincere business heart_hands_medium dark_skin_tone butterfly teach_without_handle,what be the tea on our sincere business heart_hands_medium dark_skin_tone butterfly teach_without_handle,what be the tea on our sincere business heart_hands_medium dark_skin_tone butterfly teach_without_handle
0,fahimfarooqfoto,False,581,"Photo by @sarvanhuseyn 
Retouched by me

I love to retouch beauty photos. I don’t have a studio to take own beauty photos. I should invest in a beauty dish and so on 😂 

 #beauty #beautyretouch #retouching #photoediting #photomanipulation https://t.co/zDP8IcRcrh",2022-02-12 15:21:16+00:00,Switzerland,0,0,2,https://twitter.com/fahimfarooqfoto/status/1492519180079349765,"['beauty', 'beautyretouch', 'retouching', 'photoediting', 'photomanipulation']",photo by retouch by me i love to touch beauty photos i do not have a studio to take own beauty photos i should invest in a beauty dish and so on face_with_tears_of_joy,photo by retouch by me i love to touch beauty photos i do not have a studio to take own beauty photos i should invest in a beauty dish and so on face_with_tears_of_joy,photo by retouch by me i love to touch beauty photos i do not have a studio to take own beauty photos i should invest in a beauty dish and so on face_with_tears_of_joy
-1,HowToBeARedhead,True,17638,"Combating oil isn’t a one-step process, it’s something you have to work on day in and day out to keep the oils at bay. #skintips 
https://t.co/QNrxzMqvam",2022-08-29 22:00:01+00:00,Argentina,0,0,1,https://twitter.com/HowToBeARedhead/status/1564372325927211018,['skintips'],combat oil be not a one step process it be something you have to work on day in and day out to keep the oil at bay,combat oil be not a one step process it be something you have to work on day in and day out to keep the oil at bay,combat oil be not a one step process it be something you have to work on day in and day out to keep the oil at bay
-1,capschick21,False,722,No #animals should die for #cosmetics! Tell your senators to block this backward legislation that would overturn state bans! https://t.co/SlIGfAaR5m,2022-07-10 22:07:31+00:00,Mexico,0,0,0,https://twitter.com/capschick21/status/1546254817596678144,"['animals', 'cosmetics']",no should die for tell your senators to block this backward legislation that would overturn state ban,no should die for tell your senators to block this backward legislation that would overturn state ban,no should die for tell your senators to block this backward legislation that would overturn state ban
1,maxgreenalchemy,False,1594,Easy tips for preventing fine lines under your eyes. 👀 #SkinTips https://t.co/3h2VkAArwl,2022-08-25 15:45:07+00:00,Argentina,0,0,0,https://twitter.com/maxgreenalchemy/status/1562828427040018437,['SkinTips'],easy tip for prevent fine line under your eye eye,easy tip for prevent fine line under your eye eye,easy tip for prevent fine line under your eye eye
-1,rainforestmed,False,162,"I don't need an inspirational quote, I need a lip filler.💋
☎ 516-900-7772
💻 https://t.co/r0Gu5GXq3x

#rainforestmedspa
#treatments
#aesthetics
#beauty
#botox
#fillers
#bodytreatments
#skincare
#PDOthreadlift
#longislandny
#eastmeadow
#juvederm
#restylanekysse
#lipfiller https://t.co/VVkUmKb13i",2022-08-30 21:53:00+00:00,Argentina,0,0,0,https://twitter.com/rainforestmed/status/1564732947202117632,"['rainforestmedspa', 'treatments', 'aesthetics', 'beauty', 'botox', 'fillers', 'bodytreatments', 'skincare', 'PDOthreadlift', 'longislandny', 'eastmeadow', 'juvederm', 'restylanekysse', 'lipfiller']",i do not need an inspirational quote i need a lip filler kiss_mark telephone 516 900 7772 laptop,i do not need an inspirational quote i need a lip filler kiss_mark telephone 516 900 7772 laptop,i do not need an inspirational quote i need a lip filler kiss_mark telephone 516 900 7772 laptop
1,BalletWilliam,False,529,"Glamor w/ Robin, always a fun time.#beauty #haircut #hairstyles #hair #COLUMBIACITYBALLET #columbiaconservatoryofdance #cityofColumbia #RichlandCounty #glamour @ Sola Salon Studios, Columbia, SC https://t.co/tOZ33MvUOQ",2022-08-24 18:17:30+00:00,Mexico,0,1,0,https://twitter.com/BalletWilliam/status/1562504389146816512,"['beauty', 'haircut', 'hairstyles', 'hair', 'COLUMBIACITYBALLET', 'columbiaconservatoryofdance', 'cityofColumbia', 'RichlandCounty', 'glamour']",glamour w robin always a fun time sell salon studios columbia sc,glamour w robin always a fun time sell salon studios columbia sc,glamour w robin always a fun time sell salon studios columbia sc
1,beautyicon17,False,114,"Amazing tutorial makeup…
#makeup https://t.co/dAfxLrAd9l",2022-08-30 18:34:55+00:00,Argentina,0,1,2,https://twitter.com/beautyicon17/status/1564683098826375168,['makeup'],amaze tutorial makeup,amaze tutorial makeup,amaze tutorial makeup
1,jdbathco,False,96,"Clear Skin Trio 
Papaya Exfoliating Mask
🌺Hibiscus Sugar Scrub
Clear Skin Spray 🚿

Take care of you today Bomb AF Babes 🤍

https://t.co/EohSY9kFuZ

#skintips #skincareluxury #skincaretips
#skincareroutines #skinroutine #skincareshop
#selfcaregoals #selfcaregirls https://t.co/f8IikwrIiF",2022-07-15 13:42:03+00:00,Argentina,0,0,0,https://twitter.com/jdbathco/status/1547939553146572800,"['skintips', 'skincareluxury', 'skincaretips', 'skincareroutines', 'skinroutine', 'skincareshop', 'selfcaregoals', 'selfcaregirls']",clear skin trio papal exfoliate mask hibiscus hibiscus sugar scrub clear skin spray shower take care of you today bomb af base white_heart,clear skin trio papal exfoliate mask hibiscus hibiscus sugar scrub clear skin spray shower take care of you today bomb af base white_heart,clear skin trio papal exfoliate mask hibiscus hibiscus sugar scrub clear skin spray shower take care of you today bomb af base white_heart
0,marketheraldCa,False,266,"Simply Better Brands has announced its financial results for the quarter ended June 30, 2022. #TSXV: $SBBC

#plant #wellness #health #beauty

https://t.co/3MuHAhe8dG",2022-08-30 21:00:19+00:00,Argentina,1,0,2,https://twitter.com/marketheraldCa/status/1564719687396646917,"['TSXV', 'plant', 'wellness', 'health', 'beauty']",simply better brand have announce its financial result for the quarter end june 30 2022 bbc,simply better brand have announce its financial result for the quarter end june 30 2022 bbc,simply better brand have announce its financial result for the quarter end june 30 2022 bbc
1,xQueenChyna,False,927,Yellow is energetic!!! ☀️ Boost of #vitaminc #potassium #digestivehealth #skincare #calcium 🍌🍋 #healthylifestyle #yellowfood #fruit #breakfast #angelandthecrew @ South Carolina https://t.co/wiXxPlArZr,2022-08-24 14:20:00+00:00,Mexico,0,0,0,https://twitter.com/xQueenChyna/status/1562444618327035905,"['vitaminc', 'potassium', 'digestivehealth', 'skincare', 'calcium', 'healthylifestyle', 'yellowfood', 'fruit', 'breakfast', 'angelandthecrew']",yellow be energetic sun boost of banana lemon south carolina,yellow be energetic sun boost of banana lemon south carolina,yellow be energetic sun boost of banana lemon south carolina
